# Label,Order,Size,Colour,x,y,Level 0,Level 1,Level 2
E1  3AU,,1,,535148,181795,E,  E1  ,   E1  3   
E1  3AX,,1,,535137,181715,E,  E1  ,   E1  3   
E1  3AY,,1,,535137,181768,E,  E1  ,   E1  3   
E1  3AZ,,1,,535082,181784,E,  E1  ,   E1  3   
E1  3BA,,1,,535043,181746,E,  E1  ,   E1  3   
E1  3BB,,1,,535039,181720,E,  E1  ,   E1  3   
E1  3BD,,1,,535039,181679,E,  E1  ,   E1  3   
E1  3BE,,1,,535082,181626,E,  E1  ,   E1  3   
E1  3BG,,1,,535071,181627,E,  E1  ,   E1  3   
E1  3BH,,1,,535110,181711,E,  E1  ,   E1  3   
E1  3BJ,,1,,535171,181656,E,  E1  ,   E1  3   
E1  3BL,,1,,535154,181689,E,  E1  ,   E1  3   
E1  3BN,,1,,535170,181727,E,  E1  ,   E1  3   
E1  3BP,,1,,535201,181813,E,  E1  ,   E1  3   
E1  3BQ,,1,,535139,181637,E,  E1  ,   E1  3   
E1  3BS,,1,,535188,181894,E,  E1  ,   E1  3   
E1  3BW,,1,,535224,181775,E,  E1  ,   E1  3   
E1  3BX,,1,,535110,181819,E,  E1  ,   E1  3   
E1  3BY,,1,,535208,181865,E,  E1  ,   E1  3   
E1  3DA,,1,,535482,181835,E,  E1  ,   E1  3   
E1  3DB,,1,,535557,181801,E,  E1  ,   E1  3   
E1  3DD,,1,,535145,181544,E,  E1  ,   E1  3   
E1  3DF,,1,,535686,181524,E,  E1  ,   E1  3   
E1  3DG,,1,,535848,181665,E,  E1  ,   E1  3   
E1  3DH,,1,,535651,181590,E,  E1  ,   E1  3   
E1  3DJ,,1,,535768,181583,E,  E1  ,   E1  3   
E1  3DP,,1,,535630,181553,E,  E1  ,   E1  3   
E1  3DR,,1,,535548,181504,E,  E1  ,   E1  3   
E1  3DS,,1,,535486,181513,E,  E1  ,   E1  3   
E1  3DT,,1,,535438,181475,E,  E1  ,   E1  3   
E1  3DU,,1,,535101,181526,E,  E1  ,   E1  3   
E1  3DW,,1,,535506,181538,E,  E1  ,   E1  3   
E1  3DX,,1,,535503,181598,E,  E1  ,   E1  3   
E1  3DY,,1,,535104,181592,E,  E1  ,   E1  3   
E1  3EA,,1,,535445,181594,E,  E1  ,   E1  3   
E1  3EB,,1,,535202,181578,E,  E1  ,   E1  3   
E1  3ED,,1,,535288,181571,E,  E1  ,   E1  3   
E1  3EE,,1,,535246,181634,E,  E1  ,   E1  3   
E1  3EF,,1,,535333,181551,E,  E1  ,   E1  3   
E1  3EG,,1,,535202,181477,E,  E1  ,   E1  3   
E1  3EH,,1,,535151,181354,E,  E1  ,   E1  3   
E1  3EJ,,1,,535088,181335,E,  E1  ,   E1  3   
E1  3EL,,1,,535049,181359,E,  E1  ,   E1  3   
E1  3EN,,1,,535099,181377,E,  E1  ,   E1  3   
E1  3EP,,1,,535113,181452,E,  E1  ,   E1  3   
E1  3EQ,,1,,535201,181388,E,  E1  ,   E1  3   
E1  3ER,,1,,535160,181466,E,  E1  ,   E1  3   
E1  3ES,,1,,535067,181489,E,  E1  ,   E1  3   
E1  3ET,,1,,535112,181491,E,  E1  ,   E1  3   
E1  3EU,,1,,535153,181518,E,  E1  ,   E1  3   
E1  3EW,,1,,535067,181436,E,  E1  ,   E1  3   
E1  3EX,,1,,535125,181579,E,  E1  ,   E1  3   
E1  3EY,,1,,535196,181441,E,  E1  ,   E1  3   
E1  3EZ,,1,,535369,181552,E,  E1  ,   E1  3   
E1  3HA,,1,,535307,181522,E,  E1  ,   E1  3   
E1  3HB,,1,,535240,181472,E,  E1  ,   E1  3   
E1  3HD,,1,,535284,181469,E,  E1  ,   E1  3   
E1  3HE,,1,,535208,181635,E,  E1  ,   E1  3   
E1  3HF,,1,,535215,181686,E,  E1  ,   E1  3   
E1  3HG,,1,,535238,181666,E,  E1  ,   E1  3   
E1  3HH,,1,,535299,181607,E,  E1  ,   E1  3   
E1  3HJ,,1,,535328,181657,E,  E1  ,   E1  3   
E1  3HL,,1,,535361,181634,E,  E1  ,   E1  3   
E1  3HN,,1,,535397,181710,E,  E1  ,   E1  3   
E1  3HP,,1,,535250,181728,E,  E1  ,   E1  3   
E1  3HQ,,1,,535276,181656,E,  E1  ,   E1  3   
E1  3HR,,1,,535394,181616,E,  E1  ,   E1  3   
E1  3HS,,1,,535206,181540,E,  E1  ,   E1  3   
E1  3HT,,1,,535237,181518,E,  E1  ,   E1  3   
E1  3HU,,1,,535400,181793,E,  E1  ,   E1  3   
E1  3HW,,1,,535323,181717,E,  E1  ,   E1  3   
E1  3HY,,1,,535437,181777,E,  E1  ,   E1  3   
E1  3HZ,,1,,535466,181681,E,  E1  ,   E1  3   
E1  3JA,,1,,535368,181960,E,  E1  ,   E1  3   
E1  3JB,,1,,535375,181914,E,  E1  ,   E1  3   
E1  3JD,,1,,535409,181927,E,  E1  ,   E1  3   
E1  3JE,,1,,535418,181875,E,  E1  ,   E1  3   
E1  3JF,,1,,535447,181897,E,  E1  ,   E1  3   
E1  3JG,,1,,535424,181851,E,  E1  ,   E1  3   
E1  3JH,,1,,535477,181914,E,  E1  ,   E1  3   
E1  3JJ,,1,,535561,181843,E,  E1  ,   E1  3   
E1  3JQ,,1,,535442,181923,E,  E1  ,   E1  3   
E1  3JR,,1,,535469,181655,E,  E1  ,   E1  3   
E1  3JS,,1,,535500,182013,E,  E1  ,   E1  3   
E1  3JT,,1,,535533,181985,E,  E1  ,   E1  3   
E1  3JU,,1,,535421,181969,E,  E1  ,   E1  3   
E1  3JX,,1,,535487,181984,E,  E1  ,   E1  3   
E1  3LE,,1,,535584,181890,E,  E1  ,   E1  3   
E1  3LG,,1,,535438,182038,E,  E1  ,   E1  3   
E1  3LJ,,1,,535655,181834,E,  E1  ,   E1  3   
E1  3LL,,1,,535687,181809,E,  E1  ,   E1  3   
E1  3LN,,1,,535667,181852,E,  E1  ,   E1  3   
E1  3LP,,1,,535717,181790,E,  E1  ,   E1  3   
E1  3LQ,,1,,535475,182019,E,  E1  ,   E1  3   
E1  3LU,,1,,535846,181916,E,  E1  ,   E1  3   
E1  3LW,,1,,535680,181868,E,  E1  ,   E1  3   
E1  3LX,,1,,535875,181926,E,  E1  ,   E1  3   
E1  3LY,,1,,535906,181941,E,  E1  ,   E1  3   
E1  3LZ,,1,,535938,181946,E,  E1  ,   E1  3   
E1  3NA,,1,,535975,181871,E,  E1  ,   E1  3   
E1  3NB,,1,,535933,181873,E,  E1  ,   E1  3   
E1  3NE,,1,,535836,181851,E,  E1  ,   E1  3   
E1  3NG,,1,,535782,181746,E,  E1  ,   E1  3   
E1  3NH,,1,,535978,181677,E,  E1  ,   E1  3   
E1  3NJ,,1,,536026,181690,E,  E1  ,   E1  3   
E1  3NL,,1,,536104,181696,E,  E1  ,   E1  3   
E1  3NN,,1,,536104,181696,E,  E1  ,   E1  3   
E1  3NP,,1,,536004,181864,E,  E1  ,   E1  3   
E1  3NQ,,1,,535783,181869,E,  E1  ,   E1  3   
E1  3NR,,1,,535797,181883,E,  E1  ,   E1  3   
E1  3NS,,1,,535327,181467,E,  E1  ,   E1  3   
E1  3NT,,1,,535204,181303,E,  E1  ,   E1  3   
E1  3NU,,1,,535808,181761,E,  E1  ,   E1  3   
E1  3NW,,1,,535953,181848,E,  E1  ,   E1  3   
E1  4AA,,1,,535695,182180,E,  E1  ,   E1  4   
E1  4AB,,1,,535464,182098,E,  E1  ,   E1  4   
E1  4AD,,1,,535454,182195,E,  E1  ,   E1  4   
E1  4AE,,1,,535404,182388,E,  E1  ,   E1  4   
E1  4AF,,1,,535365,182202,E,  E1  ,   E1  4   
E1  4AG,,1,,535657,182217,E,  E1  ,   E1  4   
E1  4AH,,1,,535579,182172,E,  E1  ,   E1  4   
E1  4AJ,,1,,535550,182242,E,  E1  ,   E1  4   
E1  4AL,,1,,535550,182242,E,  E1  ,   E1  4   
E1  4AN,,1,,535509,182289,E,  E1  ,   E1  4   
E1  4AP,,1,,535490,182186,E,  E1  ,   E1  4   
E1  4AQ,,1,,535566,182149,E,  E1  ,   E1  4   
E1  4AR,,1,,535456,182172,E,  E1  ,   E1  4   
E1  4AS,,1,,535412,182295,E,  E1  ,   E1  4   
E1  4AT,,1,,535435,182311,E,  E1  ,   E1  4   
E1  4AU,,1,,535318,182319,E,  E1  ,   E1  4   
E1  4AW,,1,,535500,182135,E,  E1  ,   E1  4   
E1  4AX,,1,,535305,182277,E,  E1  ,   E1  4   
E1  4AY,,1,,535375,182274,E,  E1  ,   E1  4   
E1  4AZ,,1,,535297,182236,E,  E1  ,   E1  4   
E1  4BA,,1,,535454,182195,E,  E1  ,   E1  4   
E1  4BB,,1,,535277,182151,E,  E1  ,   E1  4   
E1  4BG,,1,,535434,182088,E,  E1  ,   E1  4   
E1  4BH,,1,,535759,182246,E,  E1  ,   E1  4   
E1  4BJ,,1,,535787,182198,E,  E1  ,   E1  4   
E1  4BL,,1,,535819,182195,E,  E1  ,   E1  4   
E1  4BN,,1,,535810,182323,E,  E1  ,   E1  4   
E1  4BP,,1,,535683,182506,E,  E1  ,   E1  4   
E1  4BQ,,1,,535434,182088,E,  E1  ,   E1  4   
E1  4BS,,1,,535626,182600,E,  E1  ,   E1  4   
E1  4BT,,1,,535707,182518,E,  E1  ,   E1  4   
E1  4BU,,1,,535784,182461,E,  E1  ,   E1  4   
E1  4BW,,1,,535798,182391,E,  E1  ,   E1  4   
E1  4BX,,1,,535492,182559,E,  E1  ,   E1  4   
E1  4BY,,1,,535783,182566,E,  E1  ,   E1  4   
E1  4BZ,,1,,535801,182606,E,  E1  ,   E1  4   
E1  4DA,,1,,535874,182604,E,  E1  ,   E1  4   
E1  4DB,,1,,535864,182630,E,  E1  ,   E1  4   
E1  4DD,,1,,535829,182622,E,  E1  ,   E1  4   
E1  4DE,,1,,535726,182615,E,  E1  ,   E1  4   
E1  4DG,,1,,535887,182437,E,  E1  ,   E1  4   
E1  4DH,,1,,535865,182357,E,  E1  ,   E1  4   
E1  4DL,,1,,535703,182574,E,  E1  ,   E1  4   
E1  4DN,,1,,536181,182253,E,  E1  ,   E1  4   
E1  4DQ,,1,,535906,182357,E,  E1  ,   E1  4   
E1  4DR,,1,,535903,182678,E,  E1  ,   E1  4   
E1  4DS,,1,,535581,182266,E,  E1  ,   E1  4   
E1  4DT,,1,,535607,182165,E,  E1  ,   E1  4   
E1  4DU,,1,,535608,182221,E,  E1  ,   E1  4   
E1  4DX,,1,,535608,182221,E,  E1  ,   E1  4   
E1  4DY,,1,,535491,182349,E,  E1  ,   E1  4   
E1  4DZ,,1,,535534,182388,E,  E1  ,   E1  4   
E1  4EA,,1,,535476,182473,E,  E1  ,   E1  4   
E1  4EB,,1,,535540,182452,E,  E1  ,   E1  4   
E1  4ED,,1,,535540,182452,E,  E1  ,   E1  4   
E1  4EE,,1,,535593,182316,E,  E1  ,   E1  4   
E1  4EF,,1,,535732,182419,E,  E1  ,   E1  4   
E1  4EG,,1,,535707,182283,E,  E1  ,   E1  4   
E1  4EH,,1,,535661,182339,E,  E1  ,   E1  4   
E1  4EJ,,1,,535648,182445,E,  E1  ,   E1  4   
E1  4EL,,1,,535662,182474,E,  E1  ,   E1  4   
E1  4EN,,1,,535645,182507,E,  E1  ,   E1  4   
E1  4EP,,1,,535605,182467,E,  E1  ,   E1  4   
E1  4EQ,,1,,535630,182353,E,  E1  ,   E1  4   
E1  4ER,,1,,535600,182530,E,  E1  ,   E1  4   
E1  4ES,,1,,535555,182529,E,  E1  ,   E1  4   
E1  4ET,,1,,535451,182523,E,  E1  ,   E1  4   
E1  4EU,,1,,535779,182295,E,  E1  ,   E1  4   
E1  4EW,,1,,535587,182422,E,  E1  ,   E1  4   
E1  4EX,,1,,535697,182323,E,  E1  ,   E1  4   
E1  4HG,,1,,535003,182058,E,  E1  ,   E1  4   
E1  4HH,,1,,535073,182182,E,  E1  ,   E1  4   
E1  4HJ,,1,,535073,182182,E,  E1  ,   E1  4   
E1  4HL,,1,,535133,182280,E,  E1  ,   E1  4   
E1  4HN,,1,,535145,182346,E,  E1  ,   E1  4   
E1  4HP,,1,,535178,182349,E,  E1  ,   E1  4   
E1  4HQ,,1,,535058,182098,E,  E1  ,   E1  4   
E1  4HR,,1,,535189,182252,E,  E1  ,   E1  4   
E1  4HS,,1,,535194,182453,E,  E1  ,   E1  4   
E1  4HT,,1,,535332,182239,E,  E1  ,   E1  4   
E1  4HW,,1,,535116,182339,E,  E1  ,   E1  4   
E1  4JA,,1,,535242,182282,E,  E1  ,   E1  4   
E1  4JB,,1,,535219,182325,E,  E1  ,   E1  4   
E1  4JD,,1,,535262,182300,E,  E1  ,   E1  4   
E1  4JE,,1,,535221,182389,E,  E1  ,   E1  4   
E1  4JF,,1,,535276,182325,E,  E1  ,   E1  4   
E1  4JG,,1,,535296,182343,E,  E1  ,   E1  4   
E1  4JH,,1,,535247,182402,E,  E1  ,   E1  4   
E1  4JJ,,1,,535327,182348,E,  E1  ,   E1  4   
E1  4JL,,1,,535347,182369,E,  E1  ,   E1  4   
E1  4JP,,1,,535342,182430,E,  E1  ,   E1  4   
E1  4JQ,,1,,535263,182364,E,  E1  ,   E1  4   
E1  4JR,,1,,535312,182448,E,  E1  ,   E1  4   
E1  4JS,,1,,535355,182471,E,  E1  ,   E1  4   
E1  4JT,,1,,535378,182410,E,  E1  ,   E1  4   
E1  4JU,,1,,535415,182443,E,  E1  ,   E1  4   
E1  4JW,,1,,535361,182396,E,  E1  ,   E1  4   
E1  4JY,,1,,535454,182426,E,  E1  ,   E1  4   
E1  4JZ,,1,,535379,182482,E,  E1  ,   E1  4   
E1  4LA,,1,,535406,182501,E,  E1  ,   E1  4   
E1  4LB,,1,,535412,182495,E,  E1  ,   E1  4   
E1  4LD,,1,,535531,182075,E,  E1  ,   E1  4   
E1  4LJ,,1,,535554,182084,E,  E1  ,   E1  4   
E1  4LL,,1,,535503,182038,E,  E1  ,   E1  4   
E1  4LP,,1,,535702,182066,E,  E1  ,   E1  4   
E1  4LR,,1,,535766,182037,E,  E1  ,   E1  4   
E1  4LS,,1,,535881,182063,E,  E1  ,   E1  4   
E1  4LT,,1,,535966,182097,E,  E1  ,   E1  4   
E1  4LU,,1,,535972,182053,E,  E1  ,   E1  4   
E1  4LX,,1,,535875,182014,E,  E1  ,   E1  4   
E1  4LY,,1,,535805,181915,E,  E1  ,   E1  4   
E1  4LZ,,1,,535721,181903,E,  E1  ,   E1  4   
E1  4NA,,1,,535736,181982,E,  E1  ,   E1  4   
E1  4NB,,1,,535677,182027,E,  E1  ,   E1  4   
E1  4ND,,1,,535651,182057,E,  E1  ,   E1  4   
E1  4NE,,1,,535599,182009,E,  E1  ,   E1  4   
E1  4NF,,1,,535595,182039,E,  E1  ,   E1  4   
E1  4NG,,1,,535546,182009,E,  E1  ,   E1  4   
E1  4NH,,1,,535637,181903,E,  E1  ,   E1  4   
E1  4NJ,,1,,535683,182059,E,  E1  ,   E1  4   
E1  4NL,,1,,535618,181970,E,  E1  ,   E1  4   
E1  4NN,,1,,535483,182057,E,  E1  ,   E1  4   
E1  4NQ,,1,,535639,182083,E,  E1  ,   E1  4   
E1  4NS,,1,,536016,182267,E,  E1  ,   E1  4   
E1  4NT,,1,,536129,182339,E,  E1  ,   E1  4   
E1  4NX,,1,,536066,182603,E,  E1  ,   E1  4   
E1  4NY,,1,,536060,182647,E,  E1  ,   E1  4   
E1  4PA,,1,,536253,182429,E,  E1  ,   E1  4   
E1  4PB,,1,,536258,182319,E,  E1  ,   E1  4   
E1  4PD,,1,,536162,182539,E,  E1  ,   E1  4   
E1  4PE,,1,,536140,182286,E,  E1  ,   E1  4   
E1  4PG,,1,,536264,182282,E,  E1  ,   E1  4   
E1  4PH,,1,,536145,182158,E,  E1  ,   E1  4   
E1  4PJ,,1,,536289,182324,E,  E1  ,   E1  4   
E1  4PL,,1,,536015,182648,E,  E1  ,   E1  4   
E1  4PN,,1,,536246,182257,E,  E1  ,   E1  4   
E1  4PP,,1,,536175,182190,E,  E1  ,   E1  4   
E1  4PQ,,1,,536121,182267,E,  E1  ,   E1  4   
E1  4PR,,1,,535983,182645,E,  E1  ,   E1  4   
E1  4PS,,1,,536080,182233,E,  E1  ,   E1  4   
E1  4PT,,1,,536297,182144,E,  E1  ,   E1  4   
E1  4PU,,1,,536029,182688,E,  E1  ,   E1  4   
E1  4PW,,1,,536202,182242,E,  E1  ,   E1  4   
E1  4PX,,1,,536166,182095,E,  E1  ,   E1  4   
E1  4PY,,1,,536166,182004,E,  E1  ,   E1  4   
E1  4PZ,,1,,536179,182059,E,  E1  ,   E1  4   
E1  4QA,,1,,536097,182617,E,  E1  ,   E1  4   
E1  4QD,,1,,536148,181896,E,  E1  ,   E1  4   
E1  4QE,,1,,536226,181976,E,  E1  ,   E1  4   
E1  4QG,,1,,536182,181714,E,  E1  ,   E1  4   
E1  4QH,,1,,536205,181726,E,  E1  ,   E1  4   
E1  4QJ,,1,,536091,181913,E,  E1  ,   E1  4   
E1  4QL,,1,,536213,182148,E,  E1  ,   E1  4   
E1  4QN,,1,,536294,182207,E,  E1  ,   E1  4   
E1  4QP,,1,,536097,181852,E,  E1  ,   E1  4   
E1  4QQ,,1,,536143,181692,E,  E1  ,   E1  4   
E1  4QR,,1,,536096,181832,E,  E1  ,   E1  4   
E1  4QS,,1,,535728,182096,E,  E1  ,   E1  4   
E1  4QT,,1,,535784,182069,E,  E1  ,   E1  4   
E1  4QU,,1,,535767,182134,E,  E1  ,   E1  4   
E1  4QW,,1,,536255,182152,E,  E1  ,   E1  4   
E1  4QX,,1,,535814,182128,E,  E1  ,   E1  4   
E1  4QY,,1,,535849,182092,E,  E1  ,   E1  4   
E1  4QZ,,1,,535853,182135,E,  E1  ,   E1  4   
E1  4RA,,1,,535910,182114,E,  E1  ,   E1  4   
E1  4RB,,1,,535891,182145,E,  E1  ,   E1  4   
E1  4RD,,1,,535928,182155,E,  E1  ,   E1  4   
E1  4RE,,1,,535959,182136,E,  E1  ,   E1  4   
E1  4RF,,1,,535966,182168,E,  E1  ,   E1  4   
E1  4RG,,1,,536004,182198,E,  E1  ,   E1  4   
E1  4RH,,1,,536063,182213,E,  E1  ,   E1  4   
E1  4RJ,,1,,535809,182087,E,  E1  ,   E1  4   
E1  4RQ,,1,,536074,182249,E,  E1  ,   E1  4   
E1  4RW,,1,,536026,181874,E,  E1  ,   E1  4   
E1  4RY,,1,,536086,181764,E,  E1  ,   E1  4   
E1  4RZ,,1,,536132,181797,E,  E1  ,   E1  4   
E1  4SA,,1,,536140,181741,E,  E1  ,   E1  4   
E1  4SB,,1,,536140,181741,E,  E1  ,   E1  4   
E1  4SD,,1,,535898,181752,E,  E1  ,   E1  4   
E1  4SE,,1,,536102,182102,E,  E1  ,   E1  4   
E1  4SH,,1,,536103,182158,E,  E1  ,   E1  4   
E1  4SJ,,1,,536117,182120,E,  E1  ,   E1  4   
E1  4SL,,1,,536073,182127,E,  E1  ,   E1  4   
E1  4SN,,1,,536015,182122,E,  E1  ,   E1  4   
E1  4SP,,1,,535999,182059,E,  E1  ,   E1  4   
E1  4SR,,1,,536122,182078,E,  E1  ,   E1  4   
E1  4SS,,1,,536122,182078,E,  E1  ,   E1  4   
E1  4ST,,1,,536019,182019,E,  E1  ,   E1  4   
E1  4SU,,1,,535994,181926,E,  E1  ,   E1  4   
E1  4SW,,1,,535993,182092,E,  E1  ,   E1  4   
E1  4SX,,1,,535994,181926,E,  E1  ,   E1  4   
E1  4SY,,1,,536012,181814,E,  E1  ,   E1  4   
E1  4TD,,1,,536004,181763,E,  E1  ,   E1  4   
E1  4TH,,1,,535983,181828,E,  E1  ,   E1  4   
E1  4TL,,1,,535013,181954,E,  E1  ,   E1  4   
E1  4TN,,1,,534991,181991,E,  E1  ,   E1  4   
E1  4TP,,1,,535074,181974,E,  E1  ,   E1  4   
E1  4TS,,1,,535039,181992,E,  E1  ,   E1  4   
E1  4TT,,1,,535194,182016,E,  E1  ,   E1  4   
E1  4TU,,1,,535228,182068,E,  E1  ,   E1  4   
E1  4TW,,1,,535028,181991,E,  E1  ,   E1  4   
E1  4TZ,,1,,535177,182104,E,  E1  ,   E1  4   
E1  4UA,,1,,535088,182067,E,  E1  ,   E1  4   
E1  4UE,,1,,535135,182213,E,  E1  ,   E1  4   
E1  4UF,,1,,535171,182155,E,  E1  ,   E1  4   
E1  4UG,,1,,535258,182078,E,  E1  ,   E1  4   
E1  4UH,,1,,535326,182045,E,  E1  ,   E1  4   
E1  4UJ,,1,,535300,182083,E,  E1  ,   E1  4   
E1  4UN,,1,,535258,181968,E,  E1  ,   E1  4   
E1  4UT,,1,,535307,181957,E,  E1  ,   E1  4   
E1  4UU,,1,,535040,181872,E,  E1  ,   E1  4   
E1  4UW,,1,,535357,182009,E,  E1  ,   E1  4   
E1  4UX,,1,,535040,181872,E,  E1  ,   E1  4   
E1  4UY,,1,,535040,181872,E,  E1  ,   E1  4   
E1  4UZ,,1,,535144,182193,E,  E1  ,   E1  4   
E1  4XG,,1,,535214,182051,E,  E1  ,   E1  4   
E1  4XH,,1,,535209,182069,E,  E1  ,   E1  4   
E1  4XJ,,1,,535171,182062,E,  E1  ,   E1  4   
E1  4XL,,1,,535142,182054,E,  E1  ,   E1  4   
E1  4XQ,,1,,535162,182033,E,  E1  ,   E1  4   
E1  5AA,,1,,534565,181785,E,  E1  ,   E1  5   
E1  5AB,,1,,534415,181942,E,  E1  ,   E1  5   
E1  5AD,,1,,534348,182017,E,  E1  ,   E1  5   
E1  5AF,,1,,534151,181939,E,  E1  ,   E1  5   
E1  5AG,,1,,534201,181912,E,  E1  ,   E1  5   
E1  5AH,,1,,534205,181999,E,  E1  ,   E1  5   
E1  5AJ,,1,,534216,181956,E,  E1  ,   E1  5   
E1  5AL,,1,,534159,181974,E,  E1  ,   E1  5   
E1  5AR,,1,,534355,182089,E,  E1  ,   E1  5   
E1  5AS,,1,,534332,182045,E,  E1  ,   E1  5   
E1  5AT,,1,,534259,182051,E,  E1  ,   E1  5   
E1  5AW,,1,,534231,182017,E,  E1  ,   E1  5   
E1  5AY,,1,,534792,182292,E,  E1  ,   E1  5   
E1  5BA,,1,,534643,181888,E,  E1  ,   E1  5   
E1  5BB,,1,,534703,181917,E,  E1  ,   E1  5   
E1  5BD,,1,,534776,181949,E,  E1  ,   E1  5   
E1  5BE,,1,,534756,181908,E,  E1  ,   E1  5   
E1  5BF,,1,,534496,181965,E,  E1  ,   E1  5   
E1  5BG,,1,,534453,181965,E,  E1  ,   E1  5   
E1  5BH,,1,,534406,182058,E,  E1  ,   E1  5   
E1  5BJ,,1,,534449,182064,E,  E1  ,   E1  5   
E1  5BL,,1,,534443,182133,E,  E1  ,   E1  5   
E1  5BN,,1,,534502,181858,E,  E1  ,   E1  5   
E1  5BQ,,1,,534435,182011,E,  E1  ,   E1  5   
E1  5BS,,1,,534386,182061,E,  E1  ,   E1  5   
E1  5BT,,1,,534563,181862,E,  E1  ,   E1  5   
E1  5BU,,1,,534323,182178,E,  E1  ,   E1  5   
E1  5BW,,1,,534416,182188,E,  E1  ,   E1  5   
E1  5BX,,1,,534536,182120,E,  E1  ,   E1  5   
E1  5BZ,,1,,534523,181834,E,  E1  ,   E1  5   
E1  5DA,,1,,534549,181922,E,  E1  ,   E1  5   
E1  5DB,,1,,534599,182274,E,  E1  ,   E1  5   
E1  5DD,,1,,534490,182177,E,  E1  ,   E1  5   
E1  5DE,,1,,534548,182074,E,  E1  ,   E1  5   
E1  5DF,,1,,534575,182128,E,  E1  ,   E1  5   
E1  5DG,,1,,534804,181893,E,  E1  ,   E1  5   
E1  5DH,,1,,534595,182213,E,  E1  ,   E1  5   
E1  5DJ,,1,,534690,181987,E,  E1  ,   E1  5   
E1  5DL,,1,,534704,182090,E,  E1  ,   E1  5   
E1  5DN,,1,,534643,182178,E,  E1  ,   E1  5   
E1  5DP,,1,,534650,182205,E,  E1  ,   E1  5   
E1  5DQ,,1,,534636,182276,E,  E1  ,   E1  5   
E1  5DS,,1,,534619,182243,E,  E1  ,   E1  5   
E1  5DT,,1,,534658,182314,E,  E1  ,   E1  5   
E1  5DU,,1,,534681,182198,E,  E1  ,   E1  5   
E1  5DW,,1,,534656,182208,E,  E1  ,   E1  5   
E1  5DX,,1,,534780,182203,E,  E1  ,   E1  5   
E1  5DY,,1,,534789,182148,E,  E1  ,   E1  5   
E1  5DZ,,1,,534560,182275,E,  E1  ,   E1  5   
E1  5EA,,1,,534752,182225,E,  E1  ,   E1  5   
E1  5ED,,1,,534567,181977,E,  E1  ,   E1  5   
E1  5EE,,1,,534537,182011,E,  E1  ,   E1  5   
E1  5EF,,1,,534488,182011,E,  E1  ,   E1  5   
E1  5EG,,1,,533901,182112,E,  E1  ,   E1  5   
E1  5EH,,1,,534047,182112,E,  E1  ,   E1  5   
E1  5EJ,,1,,534032,182070,E,  E1  ,   E1  5   
E1  5EL,,1,,534486,182050,E,  E1  ,   E1  5   
E1  5EP,,1,,534098,182244,E,  E1  ,   E1  5   
E1  5ER,,1,,533925,182129,E,  E1  ,   E1  5   
E1  5ES,,1,,534175,182190,E,  E1  ,   E1  5   
E1  5EW,,1,,534035,182187,E,  E1  ,   E1  5   
E1  5EZ,,1,,534029,181977,E,  E1  ,   E1  5   
E1  5HA,,1,,533966,181981,E,  E1  ,   E1  5   
E1  5HD,,1,,533929,181959,E,  E1  ,   E1  5   
E1  5HF,,1,,534105,181965,E,  E1  ,   E1  5   
E1  5HG,,1,,534249,181964,E,  E1  ,   E1  5   
E1  5HH,,1,,534142,181914,E,  E1  ,   E1  5   
E1  5HJ,,1,,534244,182144,E,  E1  ,   E1  5   
E1  5HQ,,1,,534272,181934,E,  E1  ,   E1  5   
E1  5HR,,1,,534487,181824,E,  E1  ,   E1  5   
E1  5HS,,1,,534450,181798,E,  E1  ,   E1  5   
E1  5HT,,1,,534324,181739,E,  E1  ,   E1  5   
E1  5HU,,1,,534324,181829,E,  E1  ,   E1  5   
E1  5HW,,1,,534138,181970,E,  E1  ,   E1  5   
E1  5HY,,1,,534274,181905,E,  E1  ,   E1  5   
E1  5HZ,,1,,534222,181878,E,  E1  ,   E1  5   
E1  5JA,,1,,534290,181800,E,  E1  ,   E1  5   
E1  5JB,,1,,534426,181764,E,  E1  ,   E1  5   
E1  5JD,,1,,534174,181870,E,  E1  ,   E1  5   
E1  5JE,,1,,534080,181919,E,  E1  ,   E1  5   
E1  5JF,,1,,534039,181931,E,  E1  ,   E1  5   
E1  5JH,,1,,534091,181842,E,  E1  ,   E1  5   
E1  5JJ,,1,,534063,181845,E,  E1  ,   E1  5   
E1  5JL,,1,,533932,181904,E,  E1  ,   E1  5   
E1  5JP,,1,,533945,181933,E,  E1  ,   E1  5   
E1  5JQ,,1,,534119,181876,E,  E1  ,   E1  5   
E1  5JR,,1,,534218,181836,E,  E1  ,   E1  5   
E1  5JS,,1,,534218,181836,E,  E1  ,   E1  5   
E1  5JX,,1,,534330,181883,E,  E1  ,   E1  5   
E1  5JY,,1,,534344,181913,E,  E1  ,   E1  5   
E1  5JZ,,1,,534412,181874,E,  E1  ,   E1  5   
E1  5LA,,1,,534142,181699,E,  E1  ,   E1  5   
E1  5LB,,1,,533956,181701,E,  E1  ,   E1  5   
E1  5LD,,1,,534001,181717,E,  E1  ,   E1  5   
E1  5LE,,1,,533983,181628,E,  E1  ,   E1  5   
E1  5LG,,1,,534058,181707,E,  E1  ,   E1  5   
E1  5LH,,1,,534092,181790,E,  E1  ,   E1  5   
E1  5LJ,,1,,533961,181776,E,  E1  ,   E1  5   
E1  5LL,,1,,534099,181693,E,  E1  ,   E1  5   
E1  5LN,,1,,533958,181802,E,  E1  ,   E1  5   
